medication_id,Pharma_Class,Generic_name,Drug_Name_Dose,drug_concept_id,frequency,percentage
7676428,Angiotensin II Receptor Blockers (ARBs),valsartan,VALSARTAN 40 MG TABLET,1308879,16888,1.48%
7679091,Angiotensin II Receptor Blockers (ARBs),valsartan,DIOVAN 160 MG TABLET,1308877,3497,0.31%
8090505,Angiotensin II Receptor Blockers (ARBs),valsartan,DIOVAN 80 MG TABLET,1308876,2742,0.24%
5328977,Angiotensin II Receptor Blockers (ARBs),valsartan,DIOVAN 320 MG TABLET,19098303,2580,0.23%
2715681,Angiotensin II Receptor Blockers (ARBs),valsartan,DIOVAN ORAL,"",1746,0.15%
9981056,Angiotensin II Receptor Blockers (ARBs),valsartan,DIOVAN 40 MG TABLET,1308879,739,0.06%
1595596,Angiotensin II Receptor Blockers (ARBs),valsartan,VALSARTAN ORAL,"",666,0.06%
6894655,Angiotensin II Receptor Blockers (ARBs),valsartan,VALSARTAN (DIOVAN) 20 MG HALFTAB,1308879,71,0.01%
8087944,Angiotensin II Receptor Blocker (ARB)-Diuretic Combinations,valsartan hydrochlorothiazide,VALSARTAN 160 MG-HYDROCHLOROTHIAZIDE 12.5 MG TABLET,19132614,17534,7.46%
8418259,Angiotensin II Receptor Blocker (ARB)-Diuretic Combinations,valsartan hydrochlorothiazide,VALSARTAN 320 MG-HYDROCHLOROTHIAZIDE 25 MG TABLET,19132620,16811,7.15%
1765499,Angiotensin II Receptor Blocker (ARB)-Diuretic Combinations,valsartan hydrochlorothiazide,VALSARTAN 160 MG-HYDROCHLOROTHIAZIDE 25 MG TABLET,19132616,12993,5.53%
8141279,Angiotensin II Receptor Blocker (ARB)-Diuretic Combinations,valsartan hydrochlorothiazide,VALSARTAN 80 MG-HYDROCHLOROTHIAZIDE 12.5 MG TABLET,19132612,10093,4.29%
3392461,Angiotensin II Receptor Blocker (ARB)-Diuretic Combinations,valsartan hydrochlorothiazide,VALSARTAN 320 MG-HYDROCHLOROTHIAZIDE 12.5 MG TABLET,19132618,8100,3.45%
7128078,Angiotensin II Receptor Blocker (ARB)-Diuretic Combinations,valsartan hydrochlorothiazide,DIOVAN HCT 160 MG-12.5 MG TABLET,19132614,520,0.22%
7608388,Angiotensin II Receptor Blocker (ARB)-Diuretic Combinations,valsartan hydrochlorothiazide,DIOVAN HCT 160 MG-25 MG TABLET,19132616,334,0.14%
1754224,Angiotensin II Receptor Blocker (ARB)-Diuretic Combinations,valsartan hydrochlorothiazide,DIOVAN HCT 80 MG-12.5 MG TABLET,19132612,311,0.13%
5855154,Angiotensin II Receptor Blocker (ARB)-Diuretic Combinations,valsartan hydrochlorothiazide,DIOVAN HCT 320 MG-25 MG TABLET,19132620,281,0.12%
2506651,Angiotensin II Receptor Blocker (ARB)-Diuretic Combinations,valsartan hydrochlorothiazide,DIOVAN HCT ORAL,"",156,0.07%
2222660,Angiotensin II Receptor Blocker (ARB)-Diuretic Combinations,valsartan hydrochlorothiazide,DIOVAN HCT 320 MG-12.5 MG TABLET,19132618,122,0.05%
6634793,Angiotensin II Receptor Blocker (ARB)-Diuretic Combinations,valsartan hydrochlorothiazide,VALSARTAN-HYDROCHLOROTHIAZIDE ORAL,"",119,0.05%
6663518,Glycopeptide Antibiotics,vancomycin 0.9 % sod chloride,VANCOMYCIN 1.25 GRAM 250 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,1707687,8343,2.33%
4231946,Glycopeptide Antibiotics,vancomycin 0.9 % sod chloride,VANCOMYCIN (VANCOCIN) 1 G IN 200 ML NS OR D5W IVPB (WRAPPED ERX),"",3335,0.93%
6934716,Glycopeptide Antibiotics,vancomycin 0.9 % sod chloride,VANCOMYCIN 750 MG 250 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,1707687,2781,0.78%
7619644,Glycopeptide Antibiotics,vancomycin 0.9 % sod chloride,VANCOMYCIN 1 GRAM 250 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,1707687,348,0.1%
9663076,Glycopeptide Antibiotics,vancomycin 0.9 % sod chloride,VANCOMYCIN 1 GRAM 100 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,1707687,128,0.04%
1415298,Glycopeptide Antibiotics,vancomycin 0.9 % sod chloride,VANCOMYCIN  2000MG IN NS 500ML BAG,1707687,121,0.03%
4891574,Glycopeptide Antibiotics,vancomycin 0.9 % sod chloride,VANCOMYCIN 1.25 GRAM 150 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,1707687,74,0.02%
7975550,Glycopeptide Antibiotics,vancomycin 0.9 % sod chloride,VANCOMYCIN 1.5 GRAM 150 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,1707687,72,0.02%
8532301,Glycopeptide Antibiotics,vancomycin 0.9 % sod chloride,VANCOMYCIN 750 MG 150 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,1707687,61,0.02%
7336601,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 1 000 MG INTRAVENOUS INJECTION,40221355,257426,71.87%
2735165,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN THERAPY PLACEHOLDER,1707772,48629,13.58%
7500735,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 1.5 GRAM INTRAVENOUS SOLUTION,1560138,33463,9.34%
4402860,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 750 MG INTRAVENOUS SOLUTION,40221360,30117,8.41%
2240426,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 3GM PASTE,1707772,21846,6.1%
4956637,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 500 MG INTRAVENOUS SOLUTION,40221358,21104,5.89%
6132516,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 125 MG CAPSULE,19025858,14785,4.13%
3840230,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 1.25 GRAM INTRAVENOUS SOLUTION,1560136,9035,2.52%
3067514,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN ORAL SOLN 125 MG 12.5ML,19025858,8929,2.49%
2983871,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 250 MG CAPSULE,19025859,4815,1.34%
2086073,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 1 GM IN BONE CEMENT 40 GM,1707772,1931,0.54%
1847310,Ophthalmic - Anti-infectives,vancomycin HCl,VANCOMYCIN 5 MG 0.5 ML SODIUM CHLORIDE 0.9% INTRA-OP OPHTHALMIC INJECTION (SIMPLE),1707772,1751,84.55%
3374664,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 50 MG ML ORAL SOLUTION,964095,1527,0.43%
2830331,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN ORAL SOLUTION 125 MG 5 ML,19025858,1426,0.4%
4307895,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 1 GM IN 250ML NS IVPB PREMIX (OUTSOURCED),1707772,1327,0.37%
1449541,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 50 MG ML ORAL SOLUTION (DR FIRST BRAND),19025858,996,0.28%
7316820,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 250 MG 5 ML ORAL SOLUTION NEW,19025858,912,0.25%
5607273,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 500 MG IN 500 ML SALINE IRRIGATION,1707772,875,0.24%
4878315,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 500 MG INTRAVENOUS SOLUTION - CUSTOM FOR OPHTH MIXTURES,1707772,696,0.19%
7133225,Glycopeptide Antibiotics,vancomycin HCl,BSS PLUS 500 ML + VANCOMYCIN 10 MG,"",624,0.17%
9132652,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 750 MG IN 250ML NS IVPB PREMIX (OUTSOURCED),1707772,596,0.17%
9100385,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 1.25 GM IN 250ML NS IVPB PREMIX (OUTSOURCED),1707772,502,0.14%
4746710,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 4 MG ML IV SYRINGE (PYXIS),1560139,501,0.14%
7625108,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 1.5 GM IN 500ML NS IVPB PREMIX (OUTSOURCED),1707772,458,0.13%
3685284,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 1.5 G IN NS 500 ML IVPB,1707772,409,0.11%
1375031,Ophthalmic - Anti-infectives,vancomycin HCl,VANCOMYCIN 25 MG 0.5 ML SODIUM CHLORIDE 0.9% INTRA-OP OPHTHALMIC INJECTION (SIMPLE),1707772,323,15.6%
4595016,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN ENEMA 500MG 500ML IN NS,1707772,291,0.08%
2273604,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN IV,"",284,0.08%
7860853,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 25 MG ML OPHTH SOLUTION,1707772,272,0.08%
5998149,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 2 GM IN BONE CEMENT 40 GM,1707772,259,0.07%
4932057,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 5 GRAM INTRAVENOUS SOLUTION,19039719,224,0.06%
6622146,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 500MG IN 250ML NS IVPB PMX,1707772,209,0.06%
4255512,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN ENEMA 500MG 100ML IN NS,1707772,190,0.05%
4991127,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN ORAL,"",113,0.03%
1959498,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 250 MG INTRAVENOUS SOLUTION,1560139,102,0.03%
4055950,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 10 GRAM INTRAVENOUS SOLUTION,19039719,98,0.03%
1881281,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 125 MG 2.5 ML ORAL SYRINGE  (FOR ORAL USE ONLY),1707687,97,0.03%
7890364,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 1.5 G IN 250ML NS IVPB PMX,1707772,77,0.02%
6954952,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 25 MG ML ORAL SOLUTION,964092,74,0.02%
2345410,Glycopeptide Antibiotics,vancomycin HCl,VANCOMYCIN 50 MG ML OPHTH SOLUTION,1707772,63,0.02%
9011914,Glycopeptide Antibiotics,vancomycin HCl,HIC 1202009637 PO VANCOMYCIN,19025859,54,0.02%
3471847,Glycopeptide Antibiotics,vancomycin HCl in 5 % dextrose,VANCOMYCIN 1.5 GRAM 300 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,1366757,1974,0.55%
4305269,Glycopeptide Antibiotics,vancomycin HCl in 5 % dextrose,VANCOMYCIN 1 GRAM 200 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,40221350,1507,0.42%
3949694,Glycopeptide Antibiotics,vancomycin HCl in 5 % dextrose,VANCOMYCIN 750 MG 150 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,40221352,1121,0.31%
6879737,Glycopeptide Antibiotics,vancomycin HCl in 5 % dextrose,VANCOMYCIN 1.25 GRAM 250 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,37003573,845,0.24%
7353960,Glycopeptide Antibiotics,vancomycin HCl in 5 % dextrose,VANCOMYCIN 500 MG 100 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,40221353,555,0.15%
3670546,Antineoplastic - Protein-Tyrosine Kinase Inhibitors,vandetanib,VANDETANIB 100 MG TABLET,40241208,68,0.11%
9605748,Antineoplastic - Protein-Tyrosine Kinase Inhibitors,vandetanib,VANDETANIB 300 MG TABLET,40241210,67,0.11%
1123210,Medical Supplies and DME - Vaporizers,vaporizer,VAPORIZERS,"",90,88.24%
4036785,Erectile Dysfunction (ED) Drugs-Sel.cGMP Phosphodiesterase Type5 Inhib,vardenafil HCl,VARDENAFIL 20 MG TABLET,19102853,6192,2.13%
5410195,Erectile Dysfunction (ED) Drugs-Sel.cGMP Phosphodiesterase Type5 Inhib,vardenafil HCl,VARDENAFIL 10 MG TABLET,19102852,1502,0.52%
6186661,Erectile Dysfunction (ED) Drugs-Sel.cGMP Phosphodiesterase Type5 Inhib,vardenafil HCl,LEVITRA 20 MG TABLET,19102853,1318,0.45%
4848105,Erectile Dysfunction (ED) Drugs-Sel.cGMP Phosphodiesterase Type5 Inhib,vardenafil HCl,VARDENAFIL 10 MG DISINTEGRATING TABLET,40223046,441,0.15%
6182930,Erectile Dysfunction (ED) Drugs-Sel.cGMP Phosphodiesterase Type5 Inhib,vardenafil HCl,VARDENAFIL 5 MG TABLET,19102851,392,0.13%
9479446,Erectile Dysfunction (ED) Drugs-Sel.cGMP Phosphodiesterase Type5 Inhib,vardenafil HCl,LEVITRA 10 MG TABLET,19102852,280,0.1%
6114505,Erectile Dysfunction (ED) Drugs-Sel.cGMP Phosphodiesterase Type5 Inhib,vardenafil HCl,STAXYN 10 MG DISINTEGRATING TABLET,40223046,153,0.05%
2661091,Erectile Dysfunction (ED) Drugs-Sel.cGMP Phosphodiesterase Type5 Inhib,vardenafil HCl,LEVITRA ORAL,"",90,0.03%
6236911,Erectile Dysfunction (ED) Drugs-Sel.cGMP Phosphodiesterase Type5 Inhib,vardenafil HCl,VARDENAFIL 2.5 MG TABLET,19102850,54,0.02%
3868073,"Smoking Deterrents - Nicotinic Receptor Partial Agonist, alpha4beta2",varenicline tartrate,VARENICLINE TARTRATE 0.5 MG (11)-1 MG (42) TABLETS IN A DOSE PACK,19130125,19040,40.61%
2532737,"Smoking Deterrents - Nicotinic Receptor Partial Agonist, alpha4beta2",varenicline tartrate,VARENICLINE TARTRATE 1 MG TABLET,19130124,17465,37.25%
1420145,"Smoking Deterrents - Nicotinic Receptor Partial Agonist, alpha4beta2",varenicline tartrate,VARENICLINE TARTRATE 0.5 MG TABLET,780447,4494,9.58%
5512405,"Smoking Deterrents - Nicotinic Receptor Partial Agonist, alpha4beta2",varenicline tartrate,CHANTIX STARTING MONTH BOX 0.5 MG (11)-1 MG (42) TABLETS IN DOSE PACK,19130125,4169,8.89%
2216586,"Smoking Deterrents - Nicotinic Receptor Partial Agonist, alpha4beta2",varenicline tartrate,CHANTIX 1 MG TABLET,19128025,2914,6.21%
4088889,"Smoking Deterrents - Nicotinic Receptor Partial Agonist, alpha4beta2",varenicline tartrate,CHANTIX CONTINUING MONTH BOX 1 MG TABLET,19130124,2444,5.21%
8513965,Nasal Preparations - Nicotinic Receptor Partial Agonist,varenicline tartrate,TYRVAYA 0.03 MG SPRAY NASAL SPRAY,780442,627,92.21%
1010170,"Smoking Deterrents - Nicotinic Receptor Partial Agonist, alpha4beta2",varenicline tartrate,CHANTIX 0.5 MG TABLET,780447,593,1.26%
9194854,"Smoking Deterrents - Nicotinic Receptor Partial Agonist, alpha4beta2",varenicline tartrate,CHANTIX ORAL,"",329,0.7%
6236866,"Smoking Deterrents - Nicotinic Receptor Partial Agonist, alpha4beta2",varenicline tartrate,CHANTIX STARTING MONTH PAK 0.5 MG (11)-1 MG (42) TABLETS IN DOSE PACK,19130125,222,0.47%
8248873,"Smoking Deterrents - Nicotinic Receptor Partial Agonist, alpha4beta2",varenicline tartrate,CHANTIX CONTINUING MONTH PAK 1 MG TABLET,19128025,132,0.28%
6352665,Vaccine Viral - Varicella,varicella vaccine live PF,VARICELLA VIRUS VACCINE LIVE (PF) 1 350 UNIT 0.5 ML SUBCUTANEOUS SUSP,42800031,3378,7.25%
9056162,Vaccine Viral - Varicella,varicella vaccine live PF,VARIVAX (PF) 1 350 UNIT 0.5 ML SUBCUTANEOUS SUSPENSION,42800031,119,0.26%
8011694,Vaccine Viral - Varicella,varicella-zoster gE AS01B PF,VARICELLA-ZOSTER GLYCOE VACC-AS01B ADJ(PF) 50 MCG 0.5 ML IM SUSP  KIT,792786,27710,59.51%
5497527,Vaccine Viral - Varicella,varicella-zoster gE AS01B PF,SHINGRIX (PF) 50 MCG 0.5 ML INTRAMUSCULAR SUSPENSION  KIT,792786,6744,14.48%
4012590,Vaccine Viral - Varicella,varicella-zoster gE vac 2 of 2,VARICELLA-ZOSTER GLYCOP E VACCINE (VIAL 2 OF 2) 50 MCG IM SUSPENSION,792786,74,0.16%
4269068,Immune Globulin - Varicella-zoster,varicella-zoster immune glob,VARICELLA-ZOSTER IMMUNE GLOBULIN 125 UNIT SOLUTION,43013220,54,68.35%
1952527,Antidiuretic and Vasopressor Hormones,vasopressin,VASOPRESSIN 20 UNIT ML INTRAVENOUS SOLUTION,19039813,40183,45.88%
4376681,Antidiuretic and Vasopressor Hormones,vasopressin,VASOPRESSIN 20 UNIT ML INJECTION SOLUTION,45775841,9656,11.02%
5118549,Antidiuretic and Vasopressor Hormones,vasopressin,VASOPRESSIN 0.4 UNIT ML INTRAVENOUS SOLUTION,37003624,4719,5.39%
8664525,Antidiuretic and Vasopressor Hormones,vasopressin,VASOPRESSIN 10 UNITS ML INJECTION,"",218,0.25%
5853422,Antidiuretic and Vasopressor Hormones,vasopressin in 0.9 % NaCl,VASOPRESSIN 40 UNIT 100 ML (0.4 UNIT ML) IN 0.9 % SODIUM CHLORIDE IV,37003624,974,1.11%
8653557,Antidiuretic and Vasopressor Hormones,vasopressin in 0.9 % NaCl,VASOPRESSIN 20 UNIT 50 ML (0.4 UNIT ML) IN 0.9 % SODIUM CHLORIDE IV,1507835,425,0.49%
6250252,Neuromuscular Blocker - Nondepolarizing Agents,vecuronium bromide,VECURONIUM BROMIDE 10 MG INTRAVENOUS SOLUTION,40165390,23293,4.06%
6047909,Neuromuscular Blocker - Depolarizing Agents,vecuronium bromide,VECURONIUM BOLUS (NEWBORN PEDIATRIC),40165390,608,0.26%
2358551,"Inflammatory Bowel Agent - Integrin Receptor Antagonist, MC Antibody",vedolizumab,VEDOLIZUMAB 300 MG INTRAVENOUS SOLUTION,45774673,13981,90.14%
6298321,"Inflammatory Bowel Agent - Integrin Receptor Antagonist, MC Antibody",vedolizumab,ENTYVIO 300 MG INTRAVENOUS SOLUTION,45774673,719,4.64%
4011336,"Inflammatory Bowel Agent - Integrin Receptor Antagonist, MC Antibody",vedolizumab,ENTYVIO IV,"",617,3.98%
4980645,"Inflammatory Bowel Agent - Integrin Receptor Antagonist, MC Antibody",vedolizumab,ENTYVIO PEN 108 MG 0.68 ML SUBCUTANEOUS PEN INJECTOR,45774639,223,1.44%
5706310,Antineoplastic - CD20 Specific Recombinant Monoclonal Antibody Agents,vedolizumab,VEDOLIZUMAB 300 MG INJECTION SOLUTION,45774673,168,0.31%
2571853,"Metabolic Disease Enzyme Replacement, Gaucher's Disease",velaglucerase alfa,VELAGLUCERASE ALFA 400 UNIT INTRAVENOUS SOLUTION,40174607,642,27.82%
4925830,Antineoplastic - BRAF Kinase Inhibitors,vemurafenib,VEMURAFENIB 240 MG TABLET,40241940,349,7.75%
2985190,Antineoplastic - B-cell lymphoma-2 (BCL-2) inhibitors,venetoclax,VENETOCLAX 100 MG TABLET,35604212,6933,82.47%
9335054,Antineoplastic - B-cell lymphoma-2 (BCL-2) inhibitors,venetoclax,VENETOCLAX 50 MG TABLET,35604223,612,7.28%
7939043,Antineoplastic - B-cell lymphoma-2 (BCL-2) inhibitors,venetoclax,VENETOCLAX 10 MG TABLET,35604221,413,4.91%
4249594,Antineoplastic - B-cell lymphoma-2 (BCL-2) inhibitors,venetoclax,VENETOCLAX 10 MG (14)-50 MG (7)-100 MG (21) TABLETS IN A DOSE PACK,35604606,378,4.5%
6384667,Antineoplastic - B-cell lymphoma-2 (BCL-2) inhibitors,venetoclax,VENCLEXTA 100 MG TABLET,35604212,314,3.73%
1947947,Antineoplastic - B-cell lymphoma-2 (BCL-2) inhibitors,venetoclax,HIC 2000032233 VENETOCLAX 100 MG TABLETS,35604212,96,1.14%
7036142,Antineoplastic - B-cell lymphoma-2 (BCL-2) inhibitors,venetoclax,HIC 2000025050 VENETOCLAX 100 MG TABLETS,35604212,57,0.68%
2971918,Antineoplastic - B-cell lymphoma-2 (BCL-2) inhibitors,venetoclax,HIC 2000029584 VENETOCLAX OR PLACEBO 100 MG TABLETS,35604212,51,0.61%
8229489,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,VENLAFAXINE ER 75 MG CAPSULE EXTENDED RELEASE 24 HR,19129516,67027,12.46%
4545687,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,VENLAFAXINE ER 150 MG CAPSULE EXTENDED RELEASE 24 HR,743794,61268,11.39%
1686613,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,VENLAFAXINE ER 37.5 MG CAPSULE EXTENDED RELEASE 24 HR,19129516,45613,8.48%
7688631,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,VENLAFAXINE IMMEDIATE RELEASE 75 MG TABLET,19039822,9853,1.83%
9951802,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,VENLAFAXINE IMMEDIATE RELEASE 37.5 MG TABLET,19039819,8876,1.65%
4275303,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,VENLAFAXINE IMMEDIATE RELEASE 25 MG TABLET,19039818,3184,0.59%
9100002,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,VENLAFAXINE IMMEDIATE RELEASE 100 MG TABLET,19039817,2360,0.44%
2452918,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,VENLAFAXINE ER 225 MG TABLET EXTENDED RELEASE 24 HR,19132561,1764,0.33%
5528358,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,VENLAFAXINE IMMEDIATE RELEASE 50 MG TABLET,19039820,1598,0.3%
4331592,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,EFFEXOR ORAL,"",766,0.14%
9029726,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,VENLAFAXINE ER 150 MG TABLET EXTENDED RELEASE 24 HR,19132560,752,0.14%
5214133,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,EFFEXOR XR 75 MG CAPSULE EXTENDED RELEASE,743793,732,0.14%
2038196,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,EFFEXOR XR ORAL,"",710,0.13%
1959472,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,EFFEXOR XR 37.5 MG CAPSULE EXTENDED RELEASE,743795,641,0.12%
2472764,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,VENLAFAXINE ER 75 MG TABLET EXTENDED RELEASE 24 HR,19132563,584,0.11%
6725581,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,EFFEXOR XR 150 MG CAPSULE EXTENDED RELEASE,743794,540,0.1%
4170466,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,VENLAFAXINE ER 37.5 MG TABLET EXTENDED RELEASE 24 HR,19132562,470,0.09%
1699653,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),venlafaxine HCl,VENLAFAXINE ORAL,"",430,0.08%
3498619,Antiarrhythmic - Class IV,verapamil HCl,VERAPAMIL 2.5 MG ML INTRAVENOUS SOLUTION,46287343,25114,33.2%
6589468,Calcium Channel Blockers - Phenylakylamines,verapamil HCl,VERAPAMIL ER (SR) 240 MG TABLET EXTENDED RELEASE,40171886,15575,28.38%
7489792,Calcium Channel Blockers - Phenylakylamines,verapamil HCl,VERAPAMIL ER (SR) 120 MG TABLET EXTENDED RELEASE,40171850,14350,26.14%
1983377,Calcium Channel Blockers - Phenylakylamines,verapamil HCl,VERAPAMIL ER (SR) 180 MG TABLET EXTENDED RELEASE,40171866,10524,19.17%
1945207,Calcium Channel Blockers - Phenylakylamines,verapamil HCl,VERAPAMIL ER 240 MG 24 HR CAPSULE EXTENDED RELEASE,40171511,4747,8.65%
8176978,Calcium Channel Blockers - Phenylakylamines,verapamil HCl,VERAPAMIL ER 120 MG 24 HR CAPSULE EXTENDED RELEASE,19003632,3607,6.57%
9059332,Antiarrhythmic - Class IV,verapamil HCl,VERAPAMIL IMMEDIATE RELEASE 40 MG TABLET,40171906,3601,4.76%
2405194,Antiarrhythmic - Class IV,verapamil HCl,VERAPAMIL IMMEDIATE RELEASE 80 MG TABLET,19024937,3133,4.14%
8249862,Calcium Channel Blockers - Phenylakylamines,verapamil HCl,VERAPAMIL ER 180 MG 24 HR CAPSULE EXTENDED RELEASE,40171505,3109,5.66%
2035398,Antiarrhythmic - Class IV,verapamil HCl,VERAPAMIL IMMEDIATE RELEASE 120 MG TABLET,19024971,2941,3.89%
8638560,Calcium Channel Blockers - Phenylakylamines,verapamil HCl,VERAPAMIL ER 360 MG 24 HR CAPSULE EXTENDED RELEASE,40171517,2283,4.16%
2178697,Calcium Channel Blockers - Phenylakylamines,verapamil HCl,VERAPAMIL ER (PM) 100 MG CAPSULE 24HR PELLET CT EXT.RELEASE,40171498,812,1.48%
5957612,Calcium Channel Blockers - Phenylakylamines,verapamil HCl,VERAPAMIL ER (PM) 300 MG CAPSULE 24HR PELLET CT EXT.RELEASE,40171515,737,1.34%
3794985,Antiarrhythmic - Class IV,verapamil HCl,VERAPAMIL ORAL,"",677,0.89%
2598150,Calcium Channel Blockers - Phenylakylamines,verapamil HCl,VERAPAMIL ER (PM) 200 MG CAPSULE 24HR PELLET CT EXT.RELEASE,40171509,574,1.05%
7370322,Calcium Channel Blockers - Phenylakylamines,verapamil HCl,VERAPAMIL ER (HS) 240 MG TABLET EXTENDED RELEASE 24 HR,40171513,535,0.97%
3210484,Calcium Channel Blockers - Phenylakylamines,verapamil HCl,VERAPAMIL ER (HS) 180 MG TABLET EXTENDED RELEASE 24 HR,40171507,249,0.45%
