measurement_id,concept_name,concept_id,frequency,percentage,unit_source_value,domain_id,vocabulary_id,concept_code,concept_class_id
1436618,"","",415,0.0%,"","","","",""
6822857,"","",415,0.0%,"","","","",""
4936402,"","",415,0.0%,"","","","",""
5753713,"","",415,0.0%,"","","","",""
8668341,"","",415,0.0%,"","","","",""
7935809,"","",415,0.0%,mg L,"","","",""
2707128,Amylase.pancreatic [Enzymatic activity/volume] in Body fluid,3048601,415,0.0%,"",Measurement,LOINC,48996-3,Lab Test
6973871,Oxalate [Mass/time] in 24 hour Urine,3025886,415,0.0%,mg (24.h),Measurement,LOINC,2701-1,Lab Test
4855023,Chloride [Moles/volume] in Urine collected for unspecified duration,3037311,415,0.0%,mmol {tot vol},Measurement,LOINC,35676-6,Lab Test
7798693,"","",414,0.0%,"","","","",""
2505650,Thyroxine (T4) free [Mass/volume] in Serum or Plasma by Dialysis,3024675,414,0.0%,ng dL,Measurement,LOINC,6892-4,Lab Test
9166613,"","",413,0.0%,"","","","",""
8817707,"","",413,0.0%,"","","","",""
5859805,"","",413,0.0%,"","","","",""
9350798,"","",413,0.0%,"","","","",""
8135256,WBC casts [#/area] in Urine sediment by Microscopy low power field,3002052,413,0.0%,[LPF],Measurement,LOINC,5820-6,Lab Test
2252771,Ehrlichia sp Ab [Presence] in Serum,3015333,413,0.0%,"",Measurement,LOINC,7879-0,Lab Test
3223165,"","",412,0.0%,"","","","",""
9840114,"","",412,0.0%,"","","","",""
5514043,"","",412,0.0%,"","","","",""
8136959,Hemoglobin E/Hemoglobin.total in Blood by HPLC,3046708,412,0.0%,%,Measurement,LOINC,44922-3,Lab Test
5144226,No matching concept,0,412,0.0%,"",Metadata,None,No matching concept,Undefined
8918140,No matching concept,0,412,0.0%,"",Metadata,None,No matching concept,Undefined
1782873,No matching concept,0,412,0.0%,"",Metadata,None,No matching concept,Undefined
1094398,No matching concept,0,412,0.0%,"",Metadata,None,No matching concept,Undefined
9159722,Blood group antigens present [Identifier] in Blood,3015789,412,0.0%,"",Measurement,LOINC,906-8,Lab Test
9642527,"","",411,0.0%,"","","","",""
9648322,"","",411,0.0%,"","","","",""
1516189,"","",411,0.0%,"","","","",""
3163312,"","",411,0.0%,"","","","",""
9632002,Pneumocystis jiroveci DNA [Presence] in Specimen by NAA with probe detection,3009595,411,0.0%,"",Measurement,LOINC,6521-9,Lab Test
6590165,"","",410,0.0%,mL,"","","",""
3497358,Hepatitis A virus Ab [Presence] in Serum by Immunoassay,3035456,410,0.0%,"",Measurement,LOINC,13951-9,Lab Test
4318884,"","",409,0.0%,"","","","",""
6477484,"","",409,0.0%,10*6 mL,"","","",""
8579346,Transesophageal echocardiography,4019824,409,0.0%,"",Procedure,SNOMED,105376000,Procedure
4217744,"","",408,0.0%,%,"","","",""
4288303,"","",408,0.0%,"","","","",""
7453465,No matching concept,0,408,0.0%,"",Metadata,None,No matching concept,Undefined
1156443,Herpes simplex virus DNA [Presence] in Specimen by NAA with probe detection,3007543,407,0.0%,"",Measurement,LOINC,5014-6,Lab Test
8923650,Propoxyphene + Norpropoxyphene [Mass/volume] in Serum or Plasma by Confirmatory method,3050705,407,0.0%,ng mL,Measurement,LOINC,47415-5,Lab Test
3556888,Gentamicin [Mass/volume] in Serum or Plasma,3035510,407,0.0%,ug mL,Measurement,LOINC,35668-3,Lab Test
1815758,Parathyrin.intact [Mass/volume] in Serum or Plasma --post excision,3048905,407,0.0%,pg mL,Measurement,LOINC,49036-7,Lab Test
5585398,"","",407,0.0%,"","","","",""
6718236,"","",407,0.0%,10*3.[U] L,"","","",""
2216278,"","",407,0.0%,CU,"","","",""
5403109,"","",407,0.0%,"","","","",""
4139711,No matching concept,0,407,0.0%,"",Metadata,None,No matching concept,Undefined
7739786,No matching concept,0,407,0.0%,"",Metadata,None,No matching concept,Undefined
3074610,JAK2 gene p.Val617Phe [Presence] in Bone marrow by Molecular genetics method,43054967,407,0.0%,"",Measurement,LOINC,72333-8,Lab Test
6744152,Baker's yeast IgG Ab [Units/volume] in Serum,3008092,406,0.0%,[U],Measurement,LOINC,6713-2,Lab Test
9376779,"","",406,0.0%,"","","","",""
1187685,"","",406,0.0%,"","","","",""
1373028,"","",406,0.0%,"","","","",""
9418267,"","",406,0.0%,"","","","",""
3152789,"","",406,0.0%,"","","","",""
6712108,"","",406,0.0%,"","","","",""
2157138,"","",406,0.0%,ng mL,"","","",""
5843994,"","",406,0.0%,"","","","",""
3269398,"","",406,0.0%,"","","","",""
8872745,"","",406,0.0%,"","","","",""
9125395,"","",406,0.0%,"","","","",""
4314321,"","",406,0.0%,"","","","",""
9179008,"","",406,0.0%,"","","","",""
7847494,"","",406,0.0%,"","","","",""
3464832,"","",406,0.0%,"","","","",""
8721989,"","",406,0.0%,"","","","",""
6641445,"","",406,0.0%,"","","","",""
9358101,"","",406,0.0%,"","","","",""
8124682,"","",406,0.0%,"","","","",""
5398967,Chloride [Moles/volume] in Sweat,3008848,406,0.0%,mmol L,Measurement,LOINC,2077-6,Lab Test
2809081,Chloride [Moles/volume] in Sweat,3008848,406,0.0%,mmol L,Measurement,LOINC,2077-6,Lab Test
5796531,No matching concept,0,406,0.0%,uL,Metadata,None,No matching concept,Undefined
1780011,No matching concept,0,406,0.0%,"",Metadata,None,No matching concept,Undefined
7632012,No matching concept,0,406,0.0%,uL,Metadata,None,No matching concept,Undefined
5793818,Endomysium IgA Ab [Titer] in Serum by Immunofluorescence,3019583,405,0.0%,"",Measurement,LOINC,27038-9,Lab Test
3106236,"","",405,0.0%,"","","","",""
2079349,"","",405,0.0%,"","","","",""
3587450,"","",405,0.0%,"","","","",""
8619989,No matching concept,0,405,0.0%,"",Metadata,None,No matching concept,Undefined
6208374,No matching concept,0,405,0.0%,"",Metadata,None,No matching concept,Undefined
3007073,"","",404,0.0%,"","","","",""
6578113,"","",404,0.0%,pg mL,"","","",""
7623536,"","",403,0.0%,"","","","",""
3698272,"","",403,0.0%,"","","","",""
7396250,"","",403,0.0%,"","","","",""
2870088,"","",403,0.0%,"","","","",""
5350093,"","",403,0.0%,mg dL,"","","",""
1998150,"","",403,0.0%,"","","","",""
3404235,"","",403,0.0%,"","","","",""
2133756,"","",403,0.0%,"","","","",""
3871414,"","",403,0.0%,pmol L,"","","",""
7451635,"","",403,0.0%,"","","","",""
4092077,"","",403,0.0%,"","","","",""
7101714,Bacteria identified in Line specimen by IV Line culture,3027424,403,0.0%,"",Measurement,LOINC,616-3,Lab Test
3783768,Potassium [Moles/volume] in Stool,3005819,403,0.0%,10*-3.eq L,Measurement,LOINC,15202-5,Lab Test
4469608,"","",402,0.0%,"","","","",""
9874388,"","",402,0.0%,"","","","",""
2052066,"","",402,0.0%,"","","","",""
2594630,"","",402,0.0%,"","","","",""
4770491,Parathyrin.intact [Mass/volume] in Serum or Plasma --5th specimen,3028961,401,0.0%,pg mL,Measurement,LOINC,50529-7,Lab Test
3482565,"","",401,0.0%,"","","","",""
8281363,"","",401,0.0%,g dL,"","","",""
2601654,"","",401,0.0%,ug L,"","","",""
4382732,"t(9;22)(q34.1;q11)(ABL1,BCR) b2a2+b3a2+e1a2 fusion transcript [Presence] in Blood or Tissue by Molecular genetics method",40766153,401,0.0%,"",Measurement,LOINC,63422-0,Lab Test
6752750,No matching concept,0,401,0.0%,"",Metadata,None,No matching concept,Undefined
2723370,Tobramycin [Mass/volume] in Serum or Plasma --trough,3006638,400,0.0%,ug mL,Measurement,LOINC,4059-2,Lab Test
7307660,"","",400,0.0%,"","","","",""
7782406,No matching concept,0,400,0.0%,"",Metadata,None,No matching concept,Undefined
8803191,"","",399,0.0%,"","","","",""
8541312,"","",399,0.0%,%{of normal},"","","",""
9612419,No matching concept,0,399,0.0%,"",Metadata,None,No matching concept,Undefined
7072724,Hepatitis A virus Ab [Presence] in Serum,3016650,399,0.0%,"",Measurement,LOINC,20575-7,Lab Test
8358006,"","",398,0.0%,mg dL,"","","",""
1279782,Codeine [Presence] in Urine,3011416,398,0.0%,"",Measurement,LOINC,3507-1,Lab Test
9341843,HYDROmorphone [Presence] in Urine,3019869,398,0.0%,"",Measurement,LOINC,9834-3,Lab Test
4025343,HYDROcodone [Presence] in Urine,3034223,398,0.0%,"",Measurement,LOINC,12308-3,Lab Test
6109179,Morphine [Presence] in Urine,3021043,398,0.0%,"",Measurement,LOINC,3830-7,Lab Test
6784106,Norhydrocodone [Presence] in Urine by Screen method,36303648,398,0.0%,"",Measurement,LOINC,89304-0,Lab Test
2444094,"","",397,0.0%,"","","","",""
6271940,"","",396,0.0%,"","","","",""
2163193,"","",396,0.0%,mg dL,"","","",""
6415612,Carbon dioxide [Partial pressure] in Capillary blood,3023024,396,0.0%,mm[Hg],Measurement,LOINC,2020-6,Lab Test
2895914,Alpha 1 antitrypsin [Mass/volume] in Serum or Plasma,3026285,396,0.0%,mg dL,Measurement,LOINC,1825-9,Lab Test
3766802,pH of Capillary blood,3009343,396,0.0%,[arb U],Measurement,LOINC,2745-8,Lab Test
7504037,Oxygen [Partial pressure] in Capillary blood,3028626,396,0.0%,mm[Hg],Measurement,LOINC,2704-5,Lab Test
9742155,"","",395,0.0%,ug L,"","","",""
2486424,"","",395,0.0%,"","","","",""
7270243,"","",395,0.0%,mmol L,"","","",""
9322919,"","",395,0.0%,"","","","",""
6837241,Base excess in Capillary blood by calculation,3003129,395,0.0%,mmol L,Measurement,LOINC,1926-5,Lab Test
2558421,"","",394,0.0%,mg dL,"","","",""
5631915,No matching concept,0,394,0.0%,"",Metadata,None,No matching concept,Undefined
5103390,"","",393,0.0%,nmol mL,"","","",""
1286640,"","",393,0.0%,"","","","",""
4512196,No matching concept,0,393,0.0%,"",Metadata,None,No matching concept,Undefined
5713930,No matching concept,0,393,0.0%,"",Metadata,None,No matching concept,Undefined
6120462,"","",392,0.0%,"","","","",""
9244087,"","",392,0.0%,"","","","",""
7049298,"","",392,0.0%,"","","","",""
6127665,"","",392,0.0%,[U] L,"","","",""
8950357,Cannabinoids [Mass/volume] in Serum or Plasma,3015528,392,0.0%,ng mL,Measurement,LOINC,8170-3,Lab Test
4980316,Measles virus IgG Ab [Presence] in Serum,3013339,392,0.0%,"",Measurement,LOINC,20479-2,Lab Test
9053424,Alpha-1-Fetoprotein [Multiple of the median] in Amniotic fluid,3004943,391,0.0%,"",Measurement,LOINC,29595-6,Lab Test
7513919,"","",391,0.0%,"","","","",""
4597610,"","",391,0.0%,"","","","",""
5412837,"","",391,0.0%,{index},"","","",""
4868814,"","",391,0.0%,ng mL,"","","",""
1517615,Alpha-1-Fetoprotein interpretation in Amniotic fluid,3040768,391,0.0%,"",Measurement,LOINC,41273-4,Lab Test
5133031,No matching concept,0,391,0.0%,"",Metadata,None,No matching concept,Undefined
8837453,Enterovirus RNA [Presence] in Specimen by NAA with probe detection,3016881,391,0.0%,"",Measurement,LOINC,29591-5,Lab Test
5915227,Alpha-1-Fetoprotein [Mass/volume] in Amniotic fluid,3010296,391,0.0%,ng mL,Measurement,LOINC,1832-5,Lab Test
3328956,LMW Heparin [Units/volume] in Platelet poor plasma by Chromogenic method,3006792,390,0.0%,mg L,Measurement,LOINC,3271-4,Lab Test
4600448,"","",390,0.0%,"","","","",""
6156797,"","",390,0.0%,"","","","",""
5715471,"","",390,0.0%,"","","","",""
2037116,No matching concept,0,390,0.0%,"",Metadata,None,No matching concept,Undefined
4515563,Acetone [Mass/volume] in Serum or Plasma,3019531,389,0.0%,"",Measurement,LOINC,5568-1,Lab Test
8583968,"","",389,0.0%,10*3.[U] L,"","","",""
5557809,"","",389,0.0%,"","","","",""
5723848,"","",389,0.0%,"","","","",""
7090704,"","",389,0.0%,%,"","","",""
7378835,"","",388,0.0%,"","","","",""
7919301,"","",388,0.0%,"","","","",""
4484481,"","",388,0.0%,"","","","",""
5737983,Myoglobin [Mass/volume] in Serum or Plasma,3005895,387,0.0%,ug L,Measurement,LOINC,2639-3,Lab Test
4733544,"","",387,0.0%,[U] mL,"","","",""
2839730,No matching concept,0,387,0.0%,"",Metadata,None,No matching concept,Undefined
9898451,"","",386,0.0%,"","","","",""
9353992,ABO and Rh group [Type] in Blood,3003694,386,0.0%,"",Measurement,LOINC,882-1,Lab Test
6282697,"","",385,0.0%,pg mL,"","","",""
9094315,"","",385,0.0%,"","","","",""
1308333,"","",385,0.0%,{titer},"","","",""
3215189,No matching concept,0,385,0.0%,"",Metadata,None,No matching concept,Undefined
6565615,Erythrocytes.Plasmodium sp infected/100 erythrocytes in Blood,3039172,385,0.0%,%,Measurement,LOINC,53556-7,Lab Test
4290324,Soluble liver IgG Ab [Units/volume] in Serum by Immunoassay,3050254,385,0.0%,[U],Measurement,LOINC,38420-6,Lab Test
2970274,pH of Body fluid,3018672,384,0.0%,"",Measurement,LOINC,2748-2,Lab Test
6385817,"","",384,0.0%,"","","","",""
5746339,"","",384,0.0%,"","","","",""
7394343,"","",384,0.0%,"","","","",""
2562796,"","",384,0.0%,"","","","",""
9375376,"","",384,0.0%,"","","","",""
5303928,1-Hydroxymidazolam [Presence] in Urine by Screen method,1002457,383,0.0%,"",Measurement,LOINC,94108-8,Lab Test
6124610,Oxazepam [Presence] in Urine,3028078,383,0.0%,"",Measurement,LOINC,12361-2,Lab Test
9679059,7-Aminoclonazepam [Presence] in Urine,40763794,383,0.0%,"",Measurement,LOINC,61030-3,Lab Test
1687400,"","",383,0.0%,"","","","",""
8211314,"","",383,0.0%,"","","","",""
7828814,LORazepam [Presence] in Urine,3018320,383,0.0%,"",Measurement,LOINC,18187-5,Lab Test
2973712,Hydroxyethylflurazepam [Presence] in Urine by Screen method,3004543,383,0.0%,"",Measurement,LOINC,19493-6,Lab Test
5984495,No matching concept,0,383,0.0%,"",Metadata,None,No matching concept,Undefined
9847380,No matching concept,0,383,0.0%,"",Metadata,None,No matching concept,Undefined
5960108,Nordiazepam [Presence] in Urine,3008579,383,0.0%,"",Measurement,LOINC,3861-2,Lab Test
2634258,Oxygen [Partial pressure] adjusted to patient's actual temperature in Blood,3013702,383,0.0%,mm[Hg],Measurement,LOINC,19254-2,Lab Test
9471283,pH of Blood adjusted to patient's actual temperature,3030091,383,0.0%,"",Measurement,LOINC,49701-6,Lab Test
8258678,Carbon dioxide [Partial pressure] adjusted to patient's actual temperature in Blood,3033203,383,0.0%,mm[Hg],Measurement,LOINC,34705-4,Lab Test
8219271,Phosphatidylserine IgG Ab [Units/volume] in Serum,3006529,382,0.0%,[U] mL,Measurement,LOINC,14245-5,Lab Test
6505230,Phosphatidylserine IgM Ab [Units/volume] in Serum,3022993,382,0.0%,[U] mL,Measurement,LOINC,14246-3,Lab Test
6786405,"","",382,0.0%,mg dL,"","","",""
6112687,"","",382,0.0%,"","","","",""
4604710,Stomatocytes [Presence] in Blood by Light microscopy,3024783,382,0.0%,"",Measurement,LOINC,10380-4,Lab Test
6212772,No matching concept,0,382,0.0%,"",Metadata,None,No matching concept,Undefined
3755165,No matching concept,0,382,0.0%,"",Metadata,None,No matching concept,Undefined
6075307,No matching concept,0,382,0.0%,"",Metadata,None,No matching concept,Undefined
2715736,No matching concept,0,382,0.0%,"",Metadata,None,No matching concept,Undefined
4546880,Rotavirus Ag [Presence] in Stool,3008284,381,0.0%,"",Measurement,LOINC,17547-1,Lab Test
9491034,Salmon IgE Ab [Units/volume] in Serum,3036312,381,0.0%,"",Measurement,LOINC,6237-2,Lab Test
7643915,Catecholamines [Mass/time] in 24 hour Urine,3021847,381,0.0%,ug (24.h),Measurement,LOINC,2058-6,Lab Test
3598990,No matching concept,0,381,0.0%,"",Metadata,None,No matching concept,Undefined
3783624,No matching concept,0,381,0.0%,"",Metadata,None,No matching concept,Undefined
2113094,Fibrin D-dimer FEU [Mass/volume] in Blood by Immunoassay,42870366,380,0.0%,"",Measurement,LOINC,71427-9,Lab Test
5411681,"","",380,0.0%,"","","","",""
4172535,"","",380,0.0%,"","","","",""
9169459,"","",380,0.0%,"","","","",""
5963861,"","",380,0.0%,ug L,"","","",""
8576220,"","",380,0.0%,"","","","",""
4255077,"","",380,0.0%,"","","","",""
5578387,"","",380,0.0%,"","","","",""
4374513,"","",380,0.0%,"","","","",""
5006593,Promyelocytes [#/volume] in Blood,3022709,380,0.0%,10*3 uL,Measurement,LOINC,26523-1,Lab Test
4370904,JC virus DNA [Presence] in Cerebral spinal fluid by NAA with probe detection,3043717,380,0.0%,"",Measurement,LOINC,33295-7,Lab Test
4866050,"","",379,0.0%,"","","","",""
4452549,"","",378,0.0%,umol g{creat},"","","",""
2266695,"","",378,0.0%,ug (24.h),"","","",""
9360572,"","",378,0.0%,umol g{creat},"","","",""
9544795,"","",378,0.0%,mL,"","","",""
9199512,"","",378,0.0%,h,"","","",""
2171350,"","",378,0.0%,umol g{creat},"","","",""
1747754,"t(8;21)(q22;q22.3)(RUNX1T1,RUNX1) fusion transcript [Presence] in Blood or Tissue by Molecular genetics method",3017600,377,0.0%,"",Measurement,LOINC,21819-8,Lab Test
4399043,"","",377,0.0%,"","","","",""
1260560,"","",377,0.0%,"","","","",""
1139952,"","",377,0.0%,"","","","",""
6747981,"","",377,0.0%,"","","","",""
7347696,"t(15;17)(q24.1;q21.1)(PML,RARA) fusion transcript [Presence] in Blood or Tissue by Molecular genetics method",3024414,377,0.0%,"",Measurement,LOINC,21551-7,Lab Test
7249011,Prolymphocytes/100 leukocytes in Blood,3020318,377,0.0%,%,Measurement,LOINC,30465-9,Lab Test
4560409,"inv(16)(p13.1;q22.1)(MYH11,CBFB) fusion transcript [Presence] in Blood or Tissue by Molecular genetics method",42868762,377,0.0%,"",Measurement,LOINC,70291-0,Lab Test
6421337,Noroxycodone [Presence] in Urine by Screen method,36304531,376,0.0%,"",Measurement,LOINC,89303-2,Lab Test
9391424,"","",376,0.0%,umol g{creat},"","","",""
7723122,"","",376,0.0%,"","","","",""
2425769,"","",376,0.0%,"","","","",""
2307632,"","",376,0.0%,umol g{creat},"","","",""
9779171,"","",376,0.0%,umol g{creat},"","","",""
2040952,"","",376,0.0%,umol g{creat},"","","",""
1439811,"","",376,0.0%,umol g{creat},"","","",""
4367093,"","",376,0.0%,umol g{creat},"","","",""
1531633,"","",376,0.0%,umol g{creat},"","","",""
8000396,"","",376,0.0%,umol g{creat},"","","",""
2799548,"","",376,0.0%,umol g{creat},"","","",""
2190634,Specimen source identified,3015746,376,0.0%,"",Measurement,LOINC,31208-2,Lab Test
3699002,oxyCODONE [Presence] in Urine,3000068,376,0.0%,"",Measurement,LOINC,10998-3,Lab Test
9694292,"","",375,0.0%,"","","","",""
9818776,"","",375,0.0%,%,"","","",""
9714321,"","",375,0.0%,mg L,"","","",""
5106037,"","",375,0.0%,"","","","",""
5752246,No matching concept,0,375,0.0%,"",Metadata,None,No matching concept,Undefined
6793402,No matching concept,0,375,0.0%,"",Metadata,None,No matching concept,Undefined
3632894,No matching concept,0,375,0.0%,"",Metadata,None,No matching concept,Undefined
4264693,IgM [Mass/volume] in Serum or Plasma,3028026,374,0.0%,mg dL,Measurement,LOINC,2472-9,Lab Test
6409271,"","",374,0.0%,"","","","",""
1107452,"","",374,0.0%,"","","","",""
8645850,"","",374,0.0%,"","","","",""
2718951,"","",374,0.0%,"","","","",""
3376031,"","",374,0.0%,"","","","",""
9648811,"","",374,0.0%,"","","","",""
5870169,"","",374,0.0%,"","","","",""
9077742,"","",374,0.0%,"","","","",""
1414815,"","",374,0.0%,"","","","",""
3445820,"","",374,0.0%,"","","","",""
9987639,"","",374,0.0%,"","","","",""
8641974,"","",374,0.0%,pmol L,"","","",""
3795756,"","",374,0.0%,"","","","",""
8855381,"","",374,0.0%,"","","","",""
4632486,"","",374,0.0%,10*-3.[IU] mL,"","","",""
5136788,"","",374,0.0%,"","","","",""
3611553,"","",374,0.0%,pmol L,"","","",""
3907962,"","",374,0.0%,"","","","",""
4759178,"","",374,0.0%,"","","","",""
4139274,"","",374,0.0%,{ratio},"","","",""
4921406,"","",374,0.0%,"","","","",""
2341008,Endomysium IgA Ab [Presence] in Serum,3016278,374,0.0%,"",Measurement,LOINC,10362-2,Lab Test
6516182,Tuna IgE Ab [Units/volume] in Serum,3015142,373,0.0%,"",Measurement,LOINC,6270-3,Lab Test
4163772,"","",373,0.0%,"","","","",""
9956449,"","",373,0.0%,"","","","",""
4889001,"","",373,0.0%,"","","","",""
2594627,Carcinoembryonic Ag [Mass/volume] in Body fluid,3013735,373,0.0%,ng mL,Measurement,LOINC,12515-3,Lab Test
7902666,Hepatitis A virus Ab [Presence] in Serum,3016650,373,0.0%,"",Measurement,LOINC,20575-7,Lab Test
7963390,"","",372,0.0%,ng mL,"","","",""
8817107,"","",372,0.0%,"","","","",""
6740549,Tobramycin [Mass/volume] in Serum or Plasma --trough,3006638,371,0.0%,ug mL,Measurement,LOINC,4059-2,Lab Test
5101014,"","",371,0.0%,"","","","",""
4164373,"","",371,0.0%,10*3.[U] L,"","","",""
2860305,"","",371,0.0%,ng mL,"","","",""
7515680,"","",371,0.0%,"","","","",""
